ID,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,NumEntrenamientos,ConteoCorrecto11-14,Conteocorrecto_Target11-14,NumEntrenamientos2,ConteoCorrecto12-13,Conteocorrecto_Target12-13,Nivel _actividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_porcentajecorrecto,ANT_porcentaje_correctas_62.56,ANT_porcentaje_correctas_62.564_filtered,Alerta_62.56,Orientacion_62.56,Conflicto_62.56,Central_Cue_rt,Spatial_Cue_rt,Central_Cue_filtered,Spatial_Cue_filtered,ANT_Filtrado,Alerta_filtrado2,Orientacion_filtrado3,Conflicto_filtrado4,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
175,0,1,2,5,,,1,6.7,12,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,0,1,2,5,,,0,7.2,12,1,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,0,1,2,5,7,89,0,8.1,12,0,3,1,0,2,1,0,3.75,4.4,3.7,3.166666667,4.25,3.5,5,3.5,4,3.625,6,5.181818182,5.636363636,5.25,4.857142857,4.25,4.636363636,5.035064935,4.425,3.794444444,5.231331169,70,-324,133.5,103,69.44444444,4,2.721088435,99,67.34693878,30.55555556,0,,,,,893.3846154,1160.222222,,,,,,,3,3,1,1,0,1,1,#N/A,0,1,1,0,1
178,0,1,2,5,,,1,9.2,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,76.5,54.5,53.5,11,5.555555556,0,0,11,7.482993197,94.44444444,1,94.44444444,76.5,54.5,53.5,693.2058824,622.2857143,693.2058824,622.2857143,94.44444444,76.5,54.5,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
179,0,1,2,5,,,0,9,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,0,1,2,5,,,0,8.4,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,0,1,2,5,7,94,0,8.9,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,0,1,2,5,,,0,9.3,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,0,1,2,5,,,0,6.9,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,0,1,2,6,7,84,1,8.3,18,1,3,0,0,1,0,0,4.538461538,4.615384615,4.923076923,4.461538462,5.538461538,4.615384615,5.181818182,4.545454545,4.666666667,5,4.615384615,3,4.583333333,4.75,3.444444444,4,3.642857143,3.955555556,4.801864802,4.782051282,3.944444444,115,1.5,93,14,7.638888889,0,0,14,9.523809524,92.36111111,1,92.36111111,115,1.5,93,598.46875,568.6060606,598.46875,568.6060606,92.36111111,115,1.5,93,1,1,0,1,1,0,0,1,#N/A,0,1,0,0
185,0,1,2,6,7,89,1,8.4,12,0,3,1,0,1,1,0,5,6,5.846153846,5.384615385,5.307692308,2.692307692,3.545454545,4.083333333,3.25,4.153846154,5.153846154,4.384615385,4.666666667,3.727272727,2.444444444,4,3,3.844599845,4.037296037,5.038461538,3.805749806,-14,73,242.5,18,10.41666667,5,3.401360544,13,8.843537415,89.58333333,1,89.58333333,-14,73,242.5,947.9090909,797.1612903,947.9090909,797.1612903,89.58333333,-14,73,242.5,0,0,0,0,1,0,0,0,1,0,0,1,1
186,0,1,2,6,8,97,1,9.5,12,0,3,1,0,1,1,0,4.230769231,3.923076923,4.538461538,3.384615385,4,4.923076923,6,4.416666667,4,4.076923077,5.692307692,4.923076923,4.615384615,5.416666667,5.222222222,4.8,5.071428571,4.995470085,4.837179487,4.166666667,5.044337607,-35.5,-57.5,141,12,6.25,2,1.360544218,10,6.802721088,93.75,1,93.75,-35.5,-57.5,141,815.3055556,819.1935484,815.3055556,819.1935484,93.75,-35.5,-57.5,141,3,3,1,1,0,1,1,1,0,1,0,0,1
187,0,1,2,6,7,92,0,9.2,12,1,3,1,1,2,1,1,4.846153846,4.307692308,4,4,5.25,4.307692308,4,4.916666667,4,4.846153846,4.583333333,4.538461538,4.75,4.666666667,3.333333333,2.6,3.071428571,3.977692308,4.469230769,4.451923077,4.322115385,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,#N/A,#N/A,0,NA,NA,NA
188,0,1,2,6,,,1,7.7,18,1,3,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,0,1,2,6,,,1,9.6,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,0,1,2,6,8,96,1,9.2,12,1,3,1,1,1,1,1,4.692307692,5,6,5.166666667,5.692307692,3.833333333,3.916666667,3.545454545,3.833333333,4.666666667,4.769230769,4.75,4.916666667,5.090909091,5.25,4.75,5.083333333,4.951515152,4.146270396,5.064102564,5.001893939,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,1,1,#N/A,#N/A,1,#N/A,NA,NA,NA
191,0,1,2,6,,,0,9.4,15,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,0,1,2,6,7,91,0,8.5,12,0,3,1,0,2,1,0,4.181818182,4.153846154,4.75,4.090909091,4.461538462,3.4,4,3.909090909,4.375,4,4.416666667,4.181818182,4.461538462,9.416666667,4.222222222,3.2,3.857142857,5.096449106,4.140151515,4.173018648,5.570561383,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,1,1,#N/A,0,1,NA,NA,NA
193,0,1,2,6,7,87,0,9.1,,,3,NA,NA,NA,NA,NA,3.615384615,4.769230769,3,3.615384615,6.615384615,5.615384615,6.916666667,4.75,6.083333333,5.307692308,4,4.538461538,4.769230769,5.25,4.888888889,4.2,4.642857143,4.729316239,5.411538462,4.538461538,4.861645299,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,0,1,#N/A,1,#N/A,#N/A,NA,NA,NA
194,0,1,2,6,,,0,8.9,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,0,1,2,6,7,84,0,8.5,11,0,3,1,0,2,0,0,4.846153846,5.153846154,4.538461538,3.923076923,5.692307692,4.615384615,5.083333333,5.166666667,5.166666667,4.769230769,3.846153846,3.153846154,5.461538462,5.5,3.555555556,2.6,3.214285714,4.054188034,4.806410256,4.794871795,4.417735043,-55,47,42,93,62.5,2,1.360544218,91,61.9047619,37.5,0,,,,,830.6153846,813,,,,,,,1,1,0,1,1,0,0,1,1,0,0,1,0
196,0,1,2,6,,,0,8.9,14,0,3,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,0,1,2,6,,,0,8.7,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,99,3,167.5,10,4.861111111,3,2.040816327,7,4.761904762,95.13888889,1,95.13888889,99,3,167.5,797.5588235,787.7142857,797.5588235,787.7142857,95.13888889,99,3,167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1
198,0,1,2,6,,,1,6.4,13,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,0,1,2,6,8,97,1,9,11,1,3,1,1,1,0,0,4.846153846,5.769230769,4.846153846,5.615384615,6.384615385,3.769230769,5.333333333,3.666666667,3.75,5.230769231,5.846153846,4.692307692,5.333333333,6.083333333,4.777777778,4.6,4.714285714,5.097350427,4.765384615,5.205128205,5.221688034,29,-8.5,116.5,16,9.027777778,1,0.680272109,15,10.20408163,90.97222222,1,90.97222222,29,-8.5,116.5,632.2727273,582.2,632.2727273,582.2,90.97222222,29,-8.5,116.5,3,3,1,1,1,1,1,1,1,1,0,0,1
200,0,1,2,6,,,1,8.4,12,1,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,0,1,2,6,,,1,8.5,12,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,0,1,2,6,8,96,1,9.4,12,1,3,1,1,1,1,1,4,5,4.846153846,3.846153846,4.615384615,3.923076923,3.416666667,3.5,3.583333333,3.384615385,4.615384615,4.692307692,5.384615385,4.083333333,5.222222222,4.4,4.928571429,4.756495726,3.7,4.371794872,4.845619658,-51.5,104.5,-100,13,6.944444444,3,2.040816327,10,6.802721088,93.05555556,1,93.05555556,-51.5,104.5,-100,791.1875,755.2941176,791.1875,755.2941176,93.05555556,-51.5,104.5,-100,2,2,1,0,0,1,#N/A,0,0,#N/A,0,1,0
203,0,1,2,6,8,96,0,9.3,12,0,3,1,0,1,1,0,4.923076923,5.5,4.363636364,4,5.461538462,3.615384615,5.181818182,3.916666667,4.583333333,4.538461538,4.076923077,4.076923077,4.692307692,5.583333333,4.333333333,4.4,4.357142857,4.617179487,4.459440559,4.643939394,4.671474359,50.5,2,-22.5,16,9.027777778,1,0.680272109,15,10.20408163,90.97222222,1,90.97222222,50.5,2,-22.5,785.9354839,756.5454545,785.9354839,756.5454545,90.97222222,50.5,2,-22.5,1,1,0,1,1,0,#N/A,#N/A,#N/A,#N/A,0,0,0
204,0,1,2,6,,,1,7.4,13,1,3,1,1,2,1,1,4.769230769,4.769230769,3.461538462,5,5.461538462,1.615384615,3.5,3,3.833333333,3.384615385,5.769230769,4.538461538,3.923076923,5.916666667,2.777777778,5.4,3.714285714,4.511196581,3.897435897,4.179487179,4.288995726,162,149,180.5,81,54.16666667,7,4.761904762,74,50.34013605,45.83333333,0,,,,,957.6153846,824.0526316,,,,,,,0,0,0,0,0,0,#N/A,0,0,0,1,1,1
205,0,1,2,6,8,96,0,8.7,10,1,3,0,0,1,0,0,5.846153846,6.153846154,5.230769231,5.076923077,5.692307692,1.846153846,4,4.583333333,4.5,4.692307692,5.230769231,4.307692308,5.153846154,6.083333333,4,4.4,4.142857143,4.788974359,4.601282051,4.974358974,4.886217949,114,202.5,114,53,34.72222222,7,4.761904762,46,31.29251701,65.27777778,1,65.27777778,114,202.5,114,762.1363636,657.5714286,762.1363636,657.5714286,,,,,3,3,1,1,1,1,#N/A,1,1,#N/A,1,1,1
206,0,1,2,6,,,0,8.8,12,1,3,1,1,2,1,1,4.076923077,4.692307692,4.230769231,4.307692308,5.166666667,4.076923077,4.363636364,3.583333333,4.545454545,3.153846154,4.615384615,4.230769231,4.846153846,4,4.444444444,4.2,4.357142857,4.344273504,4.052331002,4.425213675,4.38034188,89,110.5,72.5,17,9.722222222,0,0,17,11.56462585,90.27777778,1,90.27777778,89,110.5,72.5,863.4193548,746.1470588,863.4193548,746.1470588,90.27777778,89,110.5,72.5,0,0,0,0,0,0,0,0,0,0,1,1,0
207,0,1,2,6,7,95,1,9.3,12,0,3,1,0,1,1,0,5.076923077,4,5.307692308,4,5.153846154,4,4,4.416666667,4.083333333,4.846153846,4.076923077,4.416666667,4.615384615,4.916666667,3.777777778,3.8,3.785714286,4.305299145,4.284615385,4.58974359,4.431623932,127.5,81.5,42,27,16.66666667,11,7.482993197,16,10.88435374,83.33333333,1,83.33333333,127.5,81.5,42,1008.724138,927.34375,1008.724138,927.34375,83.33333333,127.5,81.5,42,0,0,0,0,1,0,0,#N/A,#N/A,0,1,1,0
208,0,1,2,6,8,96,0,9.5,12,0,3,1,0,1,1,0,4.307692308,4.384615385,3.615384615,3.923076923,5.076923077,3.769230769,5.416666667,4.916666667,4.333333333,3.923076923,4.230769231,4.3,4.692307692,5.416666667,5.333333333,5.2,5.285714286,4.988461538,4.564102564,4.179487179,4.935576923,130.5,-29,68,8,3.472222222,4,2.721088435,4,2.721088435,96.52777778,1,96.52777778,130.5,-29,68,964.9714286,893.1944444,964.9714286,893.1944444,96.52777778,130.5,-29,68,3,3,1,1,0,1,1,1,0,#N/A,1,0,0
209,0,1,2,6,,,1,9.3,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,0,1,2,6,,,1,7.8,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,0,1,2,6,7,87,0,8.8,12,1,3,1,1,1,1,1,5.923076923,6.153846154,6.153846154,5.692307692,6.153846154,1.923076923,3.416666667,2.833333333,4.416666667,4.538461538,4.916666667,5.384615385,4.923076923,5.333333333,2.888888889,4,3.285714286,4.505982906,4.024358974,5.333333333,4.632478632,-36.5,-30,-25,26,15.97222222,3,2.040816327,23,15.6462585,84.02777778,1,84.02777778,-36.5,-30,-25,882.9375,940.3666667,882.9375,940.3666667,84.02777778,-36.5,-30,-25,0,0,0,0,1,0,#N/A,0,1,#N/A,0,0,0
212,0,1,2,6,,,0,8.9,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,0,1,2,6,7,88,0,7.5,24,1,3,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,0,1,2,6,7,92,0,8.6,17,1,3,0,0,1,0,0,3.818181818,5,3.666666667,4.384615385,5.384615385,3.076923077,4.272727273,3.363636364,6.363636364,3.692307692,5.230769231,4.615384615,4.846153846,5.416666667,5,5.2,5.083333333,5.015641026,4.584615385,4.221833722,4.969551282,79,97.5,194,15,8.333333333,4,2.721088435,11,7.482993197,91.66666667,1,91.66666667,79,97.5,194,904.0294118,858.0882353,904.0294118,858.0882353,91.66666667,79,97.5,194,3,3,1,1,0,1,1,1,0,#N/A,1,1,1
215,0,1,2,6,,,1,8.6,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0,1,2,6,7,94,0,9.4,12,0,3,1,0,2,1,0,4.923076923,4.615384615,4.384615385,3.461538462,5.461538462,4.692307692,3.583333333,5,4.583333333,5.153846154,4.384615385,4.230769231,4.923076923,5.5,3.888888889,3.8,3.857142857,4.468547009,4.541025641,4.58974359,4.635683761,39,32.5,39,9,4.166666667,3,2.040816327,6,4.081632653,95.83333333,1,95.83333333,39,32.5,39,1034.285714,928.8611111,1034.285714,928.8611111,95.83333333,39,32.5,39,1,1,0,1,1,0,#N/A,1,#N/A,#N/A,0,0,0
217,0,2,1,7,6,80,0,9.6,11,0,3,1,0,2,0,0,3.461538462,4.307692308,5.153846154,4.076923077,3.769230769,5.153846154,5.166666667,4.916666667,4.75,4.461538462,4,4.083333333,4.307692308,5.5,4.777777778,4,4.5,4.533760684,4.658974359,4.320512821,4.667200855,21,44,360,111,75,13,8.843537415,98,66.66666667,25,0,,,,,996.7777778,896.8181818,,,,,,,1,1,0,1,0,0,#N/A,1,0,#N/A,0,1,1
218,0,2,1,7,,,1,9.6,12,0,3,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0,2,1,7,7,85,1,9,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0,2,1,7,,,0,9.6,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0,2,1,7,7,84,1,9.6,12,1,3,1,1,3,1,1,4.153846154,4.307692308,4.846153846,3.846153846,4.692307692,5.153846154,4.416666667,4.25,5.25,4.769230769,3.846153846,6,4.230769231,5.25,4.555555556,5.4,4.857142857,5.087264957,4.506410256,4.5,5.009081197,-200.5,108,27,54,35.41666667,12,8.163265306,42,28.57142857,64.58333333,1,64.58333333,-200.5,108,27,879.7916667,780,879.7916667,780,,,,,3,3,1,1,0,1,1,#N/A,#N/A,#N/A,0,1,0
222,0,2,1,7,6,72,1,9.3,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0,2,1,7,,,0,9.3,,,3,NA,NA,NA,NA,NA,5.461538462,5.461538462,4.461538462,4.416666667,4.769230769,5.538461538,4.75,5.916666667,5.090909091,4.615384615,5.230769231,5.538461538,4.923076923,5,5.333333333,5.8,5.5,5.318974359,5.120745921,5.018162393,5.198717949,151,102.5,158.5,24,14.58333333,15,10.20408163,9,6.12244898,85.41666667,1,85.41666667,151,102.5,158.5,1057.3,1011.676471,1057.3,1011.676471,85.41666667,151,102.5,158.5,3,3,1,1,1,1,1,1,1,1,1,1,1
224,0,2,1,7,,,0,9.3,12,0,3,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0,2,1,7,,,1,9,12,1,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,0,2,1,7,6,75,1,9,,,3,NA,NA,NA,NA,NA,4.846153846,4.083333333,5.076923077,4.307692308,4.307692308,4.846153846,4.666666667,5.166666667,4.5,4.307692308,4.538461538,4.769230769,4,5.909090909,5.333333333,4.6,5.071428571,4.922331002,4.635897436,4.577991453,5.002913753,93,-53,-592.5,67,45.13888889,20,13.60544218,47,31.97278912,54.86111111,0,,,,,907.7142857,918.7142857,,,,,,,3,3,1,1,1,1,#N/A,1,#N/A,#N/A,1,0,0
227,0,2,1,7,6,75,1,9,10,0,3,0,0,2,0,0,4,4.363636364,4.416666667,4.083333333,4.333333333,4.5,4.363636364,4.636363636,4.444444444,3.833333333,3.555555556,4.307692308,5.153846154,4.636363636,4.857142857,4.4,4.666666667,4.671008991,4.166666667,4.282828283,4.738761239,-12.5,149,-62.5,82,54.86111111,57,38.7755102,25,17.00680272,45.13888889,0,,,,,1145.923077,1122,,,,,,,0,0,0,0,0,0,#N/A,#N/A,0,#N/A,0,1,0
228,0,2,1,7,,,0,8.6,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,0,2,1,7,6,81,0,9.3,12,1,3,1,1,2,1,1,4.615384615,4.538461538,5.692307692,4.538461538,4.153846154,4.769230769,4.333333333,4.916666667,5,4.461538462,4.538461538,4.307692308,4.615384615,5.666666667,4.777777778,6.2,5.285714286,5.113504274,4.65,4.717948718,4.841880342,-65.5,5,321,50,32.63888889,12,8.163265306,38,25.85034014,67.36111111,1,67.36111111,-65.5,5,321,888.4166667,906.36,888.4166667,906.36,,,,,3,3,1,1,1,1,1,1,#N/A,#N/A,0,0,1
230,0,2,1,7,6,82,0,9.3,10,1,3,0,0,2,0,0,4.818181818,4,5.076923077,4.692307692,3.230769231,4.692307692,4.083333333,4.545454545,3.916666667,4.166666667,4.923076923,4.461538462,4.384615385,5.166666667,4.777777778,5,4.857142857,4.758119658,4.327039627,4.418414918,4.697649573,-99,-11,17,35,22.22222222,15,10.20408163,20,13.60544218,77.77777778,1,77.77777778,-99,-11,17,987.962963,967.8518519,987.962963,967.8518519,77.77777778,-99,-11,17,3,1,1,1,0,0,#N/A,#N/A,0,#N/A,0,0,0
231,0,2,1,7,7,84,1,9.3,13,1,3,1,1,1,1,1,4.75,4.083333333,5.153846154,4.076923077,4.083333333,4.846153846,5.166666667,4.5,4.833333333,4.75,4.307692308,5.615384615,4.615384615,5.181818182,4.666666667,5.2,4.857142857,5.055850816,4.711538462,4.498931624,5.01981352,47.5,-40.5,-30.5,19,11.11111111,9,6.12244898,10,6.802721088,88.88888889,1,88.88888889,47.5,-40.5,-30.5,817.9411765,806.9333333,817.9411765,806.9333333,88.88888889,47.5,-40.5,-30.5,3,3,1,1,0,1,1,1,#N/A,#N/A,0,0,0
232,0,2,1,7,6,75,0,8.3,12,0,3,1,0,1,1,0,3.384615385,4.153846154,6.083333333,3.846153846,5.153846154,3.833333333,5.5,3.909090909,4,3.692307692,4.5,4.230769231,4.076923077,4.363636364,4.25,6.4,5.076923077,4.664265734,4.32027972,4.409188034,4.230332168,-24.5,-106,318.5,41,27.08333333,18,12.24489796,23,15.6462585,72.91666667,1,72.91666667,-24.5,-106,318.5,977.84,966.2592593,977.84,966.2592593,72.91666667,-24.5,-106,318.5,1,1,0,1,0,0,#N/A,#N/A,0,0,0,0,1
233,0,2,1,7,,,1,9.6,13,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0,2,1,7,,,1,9,12,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0,2,1,7,7,84,1,9.3,12,1,3,1,1,1,1,1,4.692307692,4.307692308,5,4.769230769,4.75,4.538461538,4.916666667,5,6.181818182,3.230769231,4.538461538,4.307692308,3.916666667,5,5.375,5.2,5.307692308,4.759871795,4.773543124,4.676282051,4.649839744,2,51,104.5,7,2.777777778,1,0.680272109,6,4.081632653,97.22222222,1,97.22222222,2,51,104.5,817.5142857,797.8055556,817.5142857,797.8055556,97.22222222,2,51,104.5,3,1,1,1,1,0,#N/A,1,#N/A,#N/A,0,1,1
236,0,2,1,7,6,76,0,9.6,13,1,3,1,1,1,1,1,4.307692308,3.769230769,5.384615385,4.615384615,5.615384615,3.538461538,4.833333333,5.25,4.75,4.615384615,4.923076923,4.153846154,3.538461538,4.909090909,4.666666667,5,4.785714286,4.453613054,4.874358974,4.538461538,4.317016317,39,-4,92.5,26,15.97222222,13,8.843537415,13,8.843537415,84.02777778,1,84.02777778,39,-4,92.5,902.137931,955.3636364,902.137931,955.3636364,84.02777778,39,-4,92.5,1,1,0,1,0,0,0,1,#N/A,0,0,0,0
237,0,2,1,7,,,1,9.3,12,1,3,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,0,2,1,7,6,82,0,9,11,1,3,1,1,1,0,0,4.538461538,4.5,4.461538462,4.363636364,3.307692308,5,3.416666667,4.666666667,4.583333333,4.153846154,4.583333333,5.384615385,4.923076923,6.333333333,4.444444444,5.4,4.785714286,5.297094017,4.280769231,4.361888112,5.271367521,94.5,-0.5,68,26,15.97222222,11,7.482993197,15,10.20408163,84.02777778,1,84.02777778,94.5,-0.5,68,950.7058824,878.0666667,950.7058824,878.0666667,84.02777778,94.5,-0.5,68,2,2,1,0,0,1,1,#N/A,0,1,1,0,0
239,0,2,1,7,6,76,1,9.3,,,3,NA,NA,NA,NA,NA,4,4.692307692,5.307692308,5.307692308,3.769230769,3.230769231,4.25,4,3.916666667,2.846153846,4.166666667,5.076923077,4.692307692,4.272727273,5,4.6,4.857142857,4.728391608,3.835897436,4.384615385,4.76048951,138.5,80.5,18,22,13.19444444,7,4.761904762,15,10.20408163,86.80555556,1,86.80555556,138.5,80.5,18,889.2758621,750.9333333,889.2758621,750.9333333,86.80555556,138.5,80.5,18,2,0,1,0,0,0,#N/A,0,0,#N/A,1,1,0
240,0,2,1,7,6,81,1,9,12,1,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0,2,1,7,,,0,8.3,14,1,3,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0,2,1,7,7,84,1,9,13,0,3,1,0,2,1,0,4.769230769,5.153846154,5.307692308,4.916666667,5.090909091,5.5,4.25,4.090909091,5.25,4.538461538,4.909090909,4.615384615,4.230769231,6.25,5.222222222,5,5.142857143,5.063675214,4.607692308,5.123057498,5.079594017,43.5,75,123.5,39,25,13,8.843537415,26,17.68707483,75,1,75,43.5,75,123.5,1022.392857,991.6428571,1022.392857,991.6428571,75,43.5,75,123.5,3,3,1,1,1,1,1,1,1,1,0,1,1
243,0,2,1,7,6,81,0,9.3,14,0,3,1,0,2,0,0,3.615384615,3.461538462,5.461538462,4.461538462,4.307692308,5.538461538,4.75,4.25,4.25,4.076923077,5.846153846,4.692307692,4.461538462,5.75,4.444444444,5.6,4.857142857,4.98965812,4.634615385,4.474358974,4.83707265,-14,-97.5,-103.5,56,37.5,15,10.20408163,41,27.89115646,62.5,0,,,,,928.1818182,1032.791667,,,,,,,3,3,1,1,0,1,1,1,#N/A,#N/A,0,0,0
